    548,   0.79796958,  -0.60269767
    549,  0.843987048, -0.536363602
    550,  0.884537935, -0.466468215
    551,   0.91932112, -0.393508136
    552,  0.948101342, -0.317968339
    553,  0.970689118, -0.240338475
    554,  0.986935914, -0.161113277
    555,  0.996728718, -0.0808197036
    556, -0.217255577,  0.157069489
    557, -0.231342793,  0.133607283
    558, -0.242893636,  0.108647466
    559, -0.251922011, 0.0824993178
    560, -0.258469582,  0.055481527
    561, -0.262591362, 0.0278856792
    562, -0.191218495,  0.140924305
    563, -0.203371733,  0.120035537
    564, -0.212759405, 0.0975289121
    565,  -0.22002998, 0.0739781484
    566, -0.225257546, 0.0497078449
    567, -0.228755862, 0.0249692108
    568, -0.166310668,  0.125798061
    569, -0.175908566,  0.107116297
    570, -0.183684751, 0.0871390626
    571, -0.189215273, 0.0660914034
    572, -0.193357289, 0.0443626195
    573, -0.196303293, 0.0222796556
    574, -0.142984197,  0.112038456
    575, -0.150267139, 0.0954924971
    576, -0.155328289,  0.077684544
    577, -0.159180611, 0.0589148812
    578, -0.162355572, 0.0394297615
    579, -0.164138362, 0.0197813269
    580, -0.121046446,  0.100006245
    581, -0.125317797, 0.0850570202
    582, -0.127568156, 0.0693326369
    583, -0.129447922, 0.0525885411
    584, -0.130935565, 0.0352313295
    585, -0.131885618, 0.0176306926
    586, -0.120943479, -0.103823222
    587, -0.124337532, -0.0929204226
    588, -0.126994595, -0.0806450471
    589, -0.128537744, -0.0683532432
    590, -0.130031079, -0.0551690683
    591, -0.131113052, -0.0417354852
    592,  -0.13184011, -0.0280522574
    593, -0.132252574, -0.0141188893
    594, -0.142713547, -0.117276922
    595,  -0.14890337, -0.104936875
    596, -0.153539062, -0.0913186893
    597, -0.157125324, -0.0770764723
    598, -0.159986705, -0.0622607321
    599, -0.162162825, -0.0470600948
    600, -0.163649216, -0.0315716974
    601, -0.164553046, -0.0158578511
    602, -0.165384188,  -0.13187708
    603, -0.173909888, -0.117922395
    604, -0.180567384, -0.102651194
    605, -0.185810849, -0.0865515471
    606, -0.190053239, -0.0698880702
    607, -0.193313926, -0.0528040975
    608, -0.195593432, -0.0354022086
    609,  -0.19704771, -0.0177695248
    610, -0.189065218, -0.147460207
    611, -0.199104443, -0.131471425
    612, -0.207846224, -0.114523306
    613, -0.214788288, -0.0965863317
    614,  -0.22045669, -0.0780183896
    615, -0.224844575, -0.0589602143
    616, -0.227952689, -0.0395302773
    617,  -0.22987856, -0.0198383592
    618,  -0.21378088, -0.163880184
    619, -0.225596443, -0.145979807
    620, -0.235818893, -0.127048984
    621, -0.244499907,  -0.10723266
    622, -0.251651019, -0.0866829306
    623, -0.257236809, -0.0655443594
    624, -0.261238188, -0.0439583324
    625, -0.263679266, -0.0220631361
    626, -0.0118814409, 0.0857144892
    627, -0.0235055648, 0.0857143402
    628, -0.0356683992, 0.0857158974
    629, -0.0480128191, 0.0857417583
    630, -0.0598590784, 0.0858247504
    631, -0.0712165758, 0.0860522762
    632, -0.0820891783, 0.0866692215
    633, -0.0914861932, 0.0879600793
    634, -0.0114793004, 0.0714288205
    635, -0.0228691325, 0.0714286715
    636, -0.0341437794, 0.0714286044
    637, -0.0455451794, 0.0714297295
    638, -0.0571529977, 0.0715049878
    639, -0.0685661137,  0.071814388
    640, -0.0796891823, 0.0726645291
    641, -0.0901595503, 0.0742683858
    642, -0.0112784468, 0.0571430549
    643, -0.0225298665, 0.0571429506
    644, -0.0337293334, 0.0571428984
    645, -0.0449318737, 0.0571496412
    646, -0.056253057, 0.0572409183
    647, -0.0675380155, 0.0576058552
    648, -0.0786575973, 0.0584851503
    649, -0.0894919783, 0.0600294583
    650, -0.0111836577, 0.0428572744
    651, -0.0223617926, 0.0428572148
    652, -0.0335194804, 0.0428571776
    653, -0.0446676947, 0.0428669527
    654, -0.0558603182, 0.0429584533
    655, -0.0670515299, 0.0432982072
    656, -0.0781702697, 0.0440631136
